     kernel  benchmark       params               exp ruleset  timeout  hard_timeout  cycles                cost  compile_time  extraction_time  eqsat_time  total_time  max_ram_used  pre_iterations  compile_iterations  opt_iter
0   compgen    2d-conv      3x3_2x2  Apr18-1816-BDW1F       9      180          3000      61   56582.11600000001      0.001190              0.0    0.010538    0.001190      0.000244               2                   1         2
1   compgen    2d-conv      3x3_3x3  Apr18-1816-ET135       9      180          3000     113          138419.989      0.001083              0.0    0.025563    0.001083      0.000000               2                   1         2
2   compgen    2d-conv      3x5_3x3  Apr18-1816-J107G       9      180          3000     201          237432.711      0.001067              0.0    0.043522    0.001067      0.000000               2                   1         2
3   compgen    2d-conv      4x4_3x3  Apr18-1816-5QEVP       9      180          3000     184          254608.064      0.001183              0.0    0.047396    0.001183      0.000000               2                   1         2
4   compgen    2d-conv      8x8_3x3  Apr18-1816-LE3RV       9      180          3000    1219         1062871.456      0.001046              0.0    0.206379    0.001046      0.000000               2                   1         2
5   compgen    2d-conv    10x10_2x2  Apr18-1816-0QXTB       9      180          3000     843   686035.7029999996      0.001345              0.0    0.129567    0.001345      0.000000               2                   1         2
6   compgen    2d-conv    10x10_3x3  Apr18-1817-88XY4       9      180          3000    2189  1673108.8999999997      0.001116              0.0    0.339084    0.001116      0.000000               2                   1         2
7   compgen    2d-conv    10x10_4x4  Apr18-1817-8D9VU       9      180          3000    5270  3062284.1030000006      0.001053              0.0    1.222802    0.001053      0.000000               4                   2         2
8   compgen    2d-conv    16x16_2x2  Apr18-1817-IEHQI       9      180          3000    1569  1777218.0470000014      0.000984              0.0    0.347480    0.000984      0.000000               2                   1         2
9   compgen    2d-conv    16x16_3x3  Apr18-1817-AE97U       9      180          3000   10097   4328244.224000003      0.001174              0.0    0.975334    0.001174      0.000000               2                   1         2
10  compgen    2d-conv    16x16_4x4  Apr18-1817-JNJ1D       9      180          3000   15291   7911801.478999994     10.006049              0.0    3.681057   10.006049      0.164055               4                   2         2
11  compgen    2d-conv    18x18_2x2  Apr18-1818-XM9YX       9      180          3000    1981  2254104.6790000023      0.001063              0.0    0.453387    0.001063      0.000000               2                   1         2
12  compgen    2d-conv    18x18_3x3  Apr18-1818-GXMBV       9      180          3000    9409   5488096.996000008      0.001020              0.0    1.318538    0.001020      0.000000               2                   1         2
13  compgen    2d-conv    18x18_4x4  Apr18-1818-Y15D7       9      180          3000   17018  10029422.806999987     10.005443              0.0    2.830736   10.005443      0.157902               2                   1         2
14  compgen    mat-mul      2x2_2x2  Apr18-1818-PE06P       9      180          3000      36  12124.848000000002      0.000983              0.0    0.002957    0.000983      0.000000               2                   1         2
15  compgen    mat-mul      2x3_3x3  Apr18-1818-CPYVA       9      180          3000      48            30311.21      0.001052              0.0    0.006784    0.001052      0.000000               2                   1         2
16  compgen    mat-mul      3x3_3x3  Apr18-1819-UUKIO       9      180          3000      59           45466.865      0.001016              0.0    0.009495    0.001016      0.000000               2                   1         2
17  compgen    mat-mul      4x4_4x4  Apr18-1819-9RH2D       9      180          3000      90          113159.084      0.001119              0.0    0.022615    0.001119      0.000000               2                   1         2
18  compgen    mat-mul      8x8_8x8  Apr18-1819-F6MTM       9      180          3000     941   969911.7719999999      0.001104              0.0    0.200284    0.001104      0.000000               2                   1         2
19  compgen    mat-mul  10x10_10x10  Apr18-1819-DHFC7       9      180          3000    1922  1919608.4000000006      0.001456              0.0    0.422450    0.001456      0.000000               2                   1         2
20  compgen    mat-mul  16x16_16x16  Apr18-1820-M64VQ       9      180          3000   12874    8017848.47599999     15.005918              0.0    4.843150   15.005918      0.236015               4                   2         2
21  compgen    mat-mul  18x18_18x18  Apr18-1820-A8LNA       9      180          3000   14614   11456942.19200001     25.010056              0.0    6.610348   25.010056      0.392010               4                   2         2
22  compgen    mat-mul  20x20_20x20  Apr18-1821-2N8UX       9      180          3000   30342  15760857.900000004     15.005360              0.0    4.308591   15.005360      0.228302               2                   1         2
23  compgen     q-prod            0  Apr18-1821-7ZEBI       9      180          3000      66   90925.85499999998      0.001193              0.0    0.052820    0.001193      0.000000              10                   5         2
24  compgen  qr-decomp            3  Apr18-1821-WD4E6       9      180         10000     338  163893161.96899995     10.003904              0.0    0.049587   10.003904      0.394588               4                   2         2
